"id","maintenanceNumber","truckId","excavatorId","supportEquipmentId","maintenanceType","scheduledDate","actualDate","completionDate","duration","cost","description","partsReplaced","mechanicName","status","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj2k10c8g2o7gb1zmtwi9","MNT-000542","cmifyiwmo05a42o7g0vqx2teu",,,"OVERHAUL","2025-09-29T12:04:40.731Z","2025-10-02T12:04:40.731Z",,,,"Maintenance PREVENTIVE 542",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.521Z","2025-11-26T12:04:41.521Z"
"cmifyj2k20c8i2o7gzrixdm2b","MNT-000543",,"cmifyix8705sf2o7gly6xtb9x",,"CORRECTIVE","2025-09-23T12:04:40.731Z","2025-09-26T12:04:40.731Z",,,,"Maintenance INSPECTION 543",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.523Z","2025-11-26T12:04:41.523Z"
"cmifyj2k40c8k2o7g7xh97acf","MNT-000544",,,"cmifyixq106942o7g7gh3d8pb","OVERHAUL",,"2025-11-20T12:04:40.731Z",,,,"Maintenance OVERHAUL 544",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.524Z","2025-11-26T12:04:41.524Z"
"cmifyj2k50c8m2o7gcifyvr2b","MNT-000545",,"cmifyix8a05sh2o7gpfoee8cl",,"INSPECTION","2025-11-20T12:04:40.731Z","2025-11-23T12:04:40.731Z",,,,"Maintenance OVERHAUL 545",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.525Z","2025-11-26T12:04:41.525Z"
"cmifyj2k60c8o2o7gstpwjmqw","MNT-000546",,"cmifyix8b05si2o7gatbhjnd6",,"PREVENTIVE","2025-09-06T12:04:40.731Z","2025-09-09T12:04:40.731Z",,,,"Maintenance INSPECTION 546",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.527Z","2025-11-26T12:04:41.527Z"
"cmifyj2k80c8q2o7g3rvyqnyg","MNT-000547","cmifyiwmw05ae2o7gok02zte7",,,"INSPECTION",,"2025-11-09T12:04:40.731Z",,,,"Maintenance CORRECTIVE 547",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.528Z","2025-11-26T12:04:41.528Z"
"cmifyj2k90c8s2o7glxcyer27","MNT-000548",,"cmifyix8e05sk2o7grp5rx5ch",,"PREVENTIVE",,"2025-10-01T12:04:40.731Z",,,,"Maintenance PREDICTIVE 548",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.529Z","2025-11-26T12:04:41.529Z"
"cmifyj2ka0c8u2o7gw6ud045o","MNT-000549",,"cmifyix8f05sl2o7gq1bpuq17",,"PREDICTIVE","2025-08-29T12:04:40.731Z","2025-09-01T12:04:40.731Z",,,,"Maintenance CORRECTIVE 549",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.531Z","2025-11-26T12:04:41.531Z"
"cmifyj2kc0c8w2o7gxkoup50w","MNT-000550",,,"cmifyixq7069a2o7g2d8cx2gt","INSPECTION","2025-09-01T12:04:40.731Z","2025-09-04T12:04:40.731Z",,,,"Maintenance INSPECTION 550",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.532Z","2025-11-26T12:04:41.532Z"
"cmifyj2kd0c8y2o7g0xb5y828","MNT-000551",,"cmifyix8h05sn2o7gdmabyjj3",,"OVERHAUL","2025-09-02T12:04:40.731Z","2025-09-05T12:04:40.731Z","2025-09-07T07:04:40.731Z",43,27153419.661509,"Maintenance OVERHAUL 551","{""parts"":""Brake Pad"",""quantity"":3}","Budi","COMPLETED",43,,"2025-11-26T12:04:41.533Z","2025-11-26T12:04:41.533Z"
"cmifyj2ke0c902o7gwy19fuat","MNT-000552","cmifyiwn405ao2o7gtlr2h4g4",,,"CORRECTIVE","2025-09-09T12:04:40.731Z","2025-09-12T12:04:40.731Z",,,,"Maintenance PREDICTIVE 552",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.535Z","2025-11-26T12:04:41.535Z"
"cmifyj2kg0c922o7gj9n3mc68","MNT-000553","cmifyiwn605aq2o7gc31sj2s1",,,"INSPECTION","2025-10-02T12:04:40.731Z","2025-10-05T12:04:40.731Z",,,,"Maintenance INSPECTION 553",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.536Z","2025-11-26T12:04:41.536Z"
"cmifyj2kh0c942o7gi0cvdxwg","MNT-000554",,"cmifyix8l05sq2o7g65hsbk3i",,"CORRECTIVE","2025-10-02T12:04:40.731Z","2025-10-05T12:04:40.731Z",,,,"Maintenance PREVENTIVE 554",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.538Z","2025-11-26T12:04:41.538Z"
"cmifyj2kj0c962o7gv3w4wvtu","MNT-000555","cmifyiwn905au2o7g4b24yo7o",,,"PREDICTIVE","2025-10-22T12:04:40.731Z","2025-10-25T12:04:40.731Z",,,,"Maintenance CORRECTIVE 555",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.539Z","2025-11-26T12:04:41.539Z"
"cmifyj2kk0c982o7g0gvo09y8","MNT-000556",,"cmifyix8n05ss2o7g757k19d0",,"CORRECTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance PREDICTIVE 556",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.540Z","2025-11-26T12:04:41.540Z"
"cmifyj2kl0c9a2o7gzcy44kcw","MNT-000557",,,"cmifyixqd069h2o7ghfs3qf2v","INSPECTION",,"2025-11-05T12:04:40.731Z",,,,"Maintenance PREVENTIVE 557",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.542Z","2025-11-26T12:04:41.542Z"
"cmifyj2kn0c9c2o7gm7yvwr8c","MNT-000558",,"cmifyix8q05su2o7getzagmt8",,"PREDICTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance OVERHAUL 558",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.543Z","2025-11-26T12:04:41.543Z"
"cmifyj2ko0c9e2o7g6g2l5015","MNT-000559",,"cmifyix8r05sv2o7goqjvuir5",,"PREVENTIVE","2025-11-22T12:04:40.731Z","2025-11-25T12:04:40.731Z",,,,"Maintenance OVERHAUL 559",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.544Z","2025-11-26T12:04:41.544Z"
"cmifyj2kp0c9g2o7g1u88jpn1","MNT-000560",,"cmifyix8s05sw2o7gqr5do46h",,"PREDICTIVE","2025-09-19T12:04:40.731Z","2025-09-22T12:04:40.731Z",,,,"Maintenance INSPECTION 560",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.546Z","2025-11-26T12:04:41.546Z"
"cmifyj2kr0c9i2o7gb4p60gm9","MNT-000561",,"cmifyix8u05sx2o7g9gp6zpmg",,"OVERHAUL","2025-09-30T12:04:40.731Z","2025-10-03T12:04:40.731Z",,,,"Maintenance CORRECTIVE 561",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.547Z","2025-11-26T12:04:41.547Z"
"cmifyj2ks0c9k2o7gwfpe2yz3","MNT-000562","cmifyiwnj05b82o7gloyvocrt",,,"PREDICTIVE",,"2025-11-26T12:04:40.731Z","2025-11-27T04:04:40.731Z",16,25474285.93096647,"Maintenance OVERHAUL 562","{""parts"":""Ban"",""quantity"":3}","Agus","COMPLETED",16,,"2025-11-26T12:04:41.548Z","2025-11-26T12:04:41.548Z"
"cmifyj2kt0c9m2o7gaoz798qx","MNT-000563","cmifyiwnl05ba2o7gc66yerhq",,,"PREDICTIVE","2025-11-18T12:04:40.731Z","2025-11-21T12:04:40.731Z","2025-11-21T12:04:40.731Z",0,9396147.47584517,"Maintenance CORRECTIVE 563","{""parts"":""Brake Pad"",""quantity"":1}","Rudi","COMPLETED",0,,"2025-11-26T12:04:41.550Z","2025-11-26T12:04:41.550Z"
"cmifyj2kv0c9o2o7gb8e89mqr","MNT-000564","cmifyiwnn05bc2o7gfiwsvhq9",,,"CORRECTIVE",,"2025-10-07T12:04:40.731Z",,,,"Maintenance INSPECTION 564",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.551Z","2025-11-26T12:04:41.551Z"
"cmifyj2kw0c9q2o7g9g8rveij","MNT-000565",,"cmifyix8z05t12o7gnma6yg5o",,"OVERHAUL","2025-11-17T12:04:40.731Z","2025-11-20T12:04:40.731Z",,,,"Maintenance CORRECTIVE 565",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.552Z","2025-11-26T12:04:41.552Z"
"cmifyj2ky0c9s2o7gdv1eymj4","MNT-000566","cmifyiwnp05bg2o7g7m4zqsax",,,"INSPECTION","2025-10-10T12:04:40.731Z","2025-10-13T12:04:40.731Z","2025-10-14T17:04:40.731Z",29,13626570.56209627,"Maintenance OVERHAUL 566","{""parts"":""Filter Oli"",""quantity"":3}","Dedi","COMPLETED",29,,"2025-11-26T12:04:41.554Z","2025-11-26T12:04:41.554Z"
"cmifyj2kz0c9u2o7goeegfxkp","MNT-000567",,,"cmifyixqo069r2o7gfhi94tws","OVERHAUL",,"2025-09-13T12:04:40.731Z",,,,"Maintenance CORRECTIVE 567",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.556Z","2025-11-26T12:04:41.556Z"
"cmifyj2l10c9w2o7go902h4qi","MNT-000568",,"cmifyix9205t42o7g4da5lug0",,"PREVENTIVE","2025-10-02T12:04:40.731Z","2025-10-05T12:04:40.731Z",,,,"Maintenance CORRECTIVE 568",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.557Z","2025-11-26T12:04:41.557Z"
"cmifyj2l20c9y2o7gt10i762v","MNT-000569","cmifyiwnu05bm2o7g61xze7x6",,,"CORRECTIVE",,"2025-09-12T12:04:40.731Z",,,,"Maintenance INSPECTION 569",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.558Z","2025-11-26T12:04:41.558Z"
"cmifyj2l30ca02o7gn3f6hlq0","MNT-000570",,"cmifyix9405t62o7g6tc9d6ln",,"OVERHAUL","2025-10-30T12:04:40.731Z","2025-11-02T12:04:40.731Z","2025-11-03T07:04:40.731Z",19,53962413.16853693,"Maintenance PREDICTIVE 570","{""parts"":""Ban"",""quantity"":2}","Rudi","COMPLETED",19,,"2025-11-26T12:04:41.560Z","2025-11-26T12:04:41.560Z"
"cmifyj2l50ca22o7gsmaqx8wd","MNT-000571",,"cmifyix9605t72o7gpo7ntywz",,"CORRECTIVE",,"2025-10-30T12:04:40.731Z","2025-10-31T03:04:40.731Z",15,7276534.458733914,"Maintenance OVERHAUL 571","{""parts"":""Filter Oli"",""quantity"":1}","Budi","COMPLETED",15,,"2025-11-26T12:04:41.561Z","2025-11-26T12:04:41.561Z"
"cmifyj2l60ca42o7gs9v0l0w0","MNT-000572","cmifyiwny05bs2o7gj4ydnz1g",,,"CORRECTIVE","2025-08-30T12:04:40.731Z","2025-09-02T12:04:40.731Z",,,,"Maintenance INSPECTION 572",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.563Z","2025-11-26T12:04:41.563Z"
"cmifyj2l80ca62o7g8l1z9jdt","MNT-000573",,"cmifyix9805t92o7gmrgmuq7y",,"INSPECTION","2025-08-31T12:04:40.731Z","2025-09-03T12:04:40.731Z",,,,"Maintenance PREDICTIVE 573",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.564Z","2025-11-26T12:04:41.564Z"
"cmifyj2l90ca82o7gn3ljktd1","MNT-000574",,"cmifyix9905ta2o7g8wh6rz7q",,"PREVENTIVE","2025-09-11T12:04:40.731Z","2025-09-14T12:04:40.731Z","2025-09-15T17:04:40.731Z",29,38874878.08899766,"Maintenance PREVENTIVE 574","{""parts"":""Brake Pad"",""quantity"":2}","Budi","COMPLETED",29,,"2025-11-26T12:04:41.565Z","2025-11-26T12:04:41.565Z"
"cmifyj2la0caa2o7g7pciaedc","MNT-000575","cmifyiwo305by2o7gqnjxlkii",,,"PREDICTIVE","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance CORRECTIVE 575",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.567Z","2025-11-26T12:04:41.567Z"
"cmifyj2lc0cac2o7g9dcbomld","MNT-000576",,"cmifyix9c05tc2o7g78bk0d10",,"INSPECTION",,"2025-10-01T12:04:40.731Z","2025-10-03T02:04:40.731Z",38,47158920.59751412,"Maintenance OVERHAUL 576","{""parts"":""Brake Pad"",""quantity"":1}","Agus","COMPLETED",38,,"2025-11-26T12:04:41.568Z","2025-11-26T12:04:41.568Z"
"cmifyj2ld0cae2o7giky48p7u","MNT-000577","cmifyiwo505c22o7g54okq9q4",,,"INSPECTION",,"2025-10-08T12:04:40.731Z",,,,"Maintenance OVERHAUL 577",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.569Z","2025-11-26T12:04:41.569Z"
"cmifyj2lf0cag2o7g1viu60s9","MNT-000578",,"cmifyix9e05te2o7g6bv1ejj7",,"PREDICTIVE","2025-10-03T12:04:40.731Z","2025-10-06T12:04:40.731Z",,,,"Maintenance CORRECTIVE 578",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.571Z","2025-11-26T12:04:41.571Z"
"cmifyj2lg0cai2o7g6vckgbe5","MNT-000579",,,"cmifyixr006a32o7g568bi9uf","CORRECTIVE","2025-10-25T12:04:40.731Z","2025-10-28T12:04:40.731Z",,,,"Maintenance PREDICTIVE 579",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.572Z","2025-11-26T12:04:41.572Z"
"cmifyj2lh0cak2o7g2q0ff5t1","MNT-000580",,,"cmifyixr106a42o7g85hfsq9l","INSPECTION",,"2025-09-02T12:04:40.731Z",,,,"Maintenance CORRECTIVE 580",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.574Z","2025-11-26T12:04:41.574Z"
"cmifyj2lj0cam2o7gsl6vnpxi","MNT-000581","cmifyiwob05ca2o7gtpcuwxqq",,,"PREVENTIVE",,"2025-10-18T12:04:40.731Z","2025-10-20T02:04:40.731Z",38,31524469.55877661,"Maintenance CORRECTIVE 581","{""parts"":""Brake Pad"",""quantity"":3}","Budi","COMPLETED",38,,"2025-11-26T12:04:41.575Z","2025-11-26T12:04:41.575Z"
"cmifyj2lk0cao2o7gcmmlel2h","MNT-000582",,"cmifyix9j05ti2o7gy438z8vv",,"INSPECTION",,"2025-11-13T12:04:40.731Z",,,,"Maintenance PREDICTIVE 582",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.576Z","2025-11-26T12:04:41.576Z"
"cmifyj2ll0caq2o7gb06se0n9","MNT-000583","cmifyiwoe05ce2o7glglcp8dw",,,"PREVENTIVE","2025-09-24T12:04:40.731Z","2025-09-27T12:04:40.731Z","2025-09-27T18:04:40.731Z",6,46532882.73079801,"Maintenance PREVENTIVE 583","{""parts"":""Filter Oli"",""quantity"":4}","Agus","COMPLETED",6,,"2025-11-26T12:04:41.578Z","2025-11-26T12:04:41.578Z"
"cmifyj2ln0cas2o7g3ped9y8y","MNT-000584","cmifyiwog05cg2o7gk0fzakdg",,,"OVERHAUL","2025-10-31T12:04:40.731Z","2025-11-03T12:04:40.731Z",,,,"Maintenance INSPECTION 584",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.579Z","2025-11-26T12:04:41.579Z"
"cmifyj2lo0cau2o7gi4xm53s6","MNT-000585","cmifyiwoh05ci2o7g6fvjr5fs",,,"OVERHAUL",,"2025-09-21T12:04:40.731Z",,,,"Maintenance PREDICTIVE 585",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.580Z","2025-11-26T12:04:41.580Z"
"cmifyj2lp0caw2o7gkhvaqdm6","MNT-000586","cmifyiwoj05ck2o7gc2fpp40h",,,"PREDICTIVE","2025-09-04T12:04:40.731Z","2025-09-07T12:04:40.731Z","2025-09-08T11:04:40.731Z",23,36148093.25320621,"Maintenance PREVENTIVE 586","{""parts"":""Brake Pad"",""quantity"":3}","Rudi","COMPLETED",23,,"2025-11-26T12:04:41.582Z","2025-11-26T12:04:41.582Z"
"cmifyj2lq0cay2o7g2y5d0dej","MNT-000587",,"cmifyix9p05tn2o7gtexhh3at",,"PREDICTIVE",,"2025-09-30T12:04:40.731Z",,,,"Maintenance INSPECTION 587",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.583Z","2025-11-26T12:04:41.583Z"
"cmifyj2ls0cb02o7gbbsb1zfy","MNT-000588",,,"cmifyixr906ac2o7g0ls0vzkh","CORRECTIVE","2025-10-18T12:04:40.731Z","2025-10-21T12:04:40.731Z",,,,"Maintenance PREVENTIVE 588",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.584Z","2025-11-26T12:04:41.584Z"
"cmifyj2lt0cb22o7gfmnje6kt","MNT-000589",,,"cmifyixra06ad2o7gse2po05y","PREVENTIVE",,"2025-09-25T12:04:40.731Z",,,,"Maintenance OVERHAUL 589",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.585Z","2025-11-26T12:04:41.585Z"
"cmifyj2lu0cb42o7get7d1bs4","MNT-000590","cmifyiwoo05cs2o7g32k2o09l",,,"PREVENTIVE",,"2025-11-25T12:04:40.731Z",,,,"Maintenance PREVENTIVE 590",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.587Z","2025-11-26T12:04:41.587Z"
"cmifyj2lw0cb62o7gjlskt9yh","MNT-000591",,"cmifyix9v05tr2o7guempdh1d",,"PREVENTIVE","2025-09-05T12:04:40.731Z","2025-09-08T12:04:40.731Z",,,,"Maintenance CORRECTIVE 591",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.588Z","2025-11-26T12:04:41.588Z"
"cmifyj2lx0cb82o7gapcq8bva","MNT-000592",,"cmifyix9w05ts2o7g2ucmn6pv",,"INSPECTION","2025-11-04T12:04:40.731Z","2025-11-07T12:04:40.731Z",,,,"Maintenance PREDICTIVE 592",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.590Z","2025-11-26T12:04:41.590Z"
"cmifyj2lz0cba2o7gaedf7hml","MNT-000593","cmifyiwot05cy2o7gpmke9063",,,"PREDICTIVE","2025-10-02T12:04:40.731Z","2025-10-05T12:04:40.731Z",,,,"Maintenance PREVENTIVE 593",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.591Z","2025-11-26T12:04:41.591Z"
"cmifyj2m00cbc2o7gl5zn3c5z","MNT-000594","cmifyiwou05d02o7g46bl4vvr",,,"INSPECTION","2025-09-16T12:04:40.731Z","2025-09-19T12:04:40.731Z",,,,"Maintenance PREDICTIVE 594",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.593Z","2025-11-26T12:04:41.593Z"
"cmifyj2m20cbe2o7gjcjvq184","MNT-000595",,,"cmifyixrg06aj2o7ggv81vek5","PREVENTIVE","2025-11-12T12:04:40.731Z","2025-11-15T12:04:40.731Z",,,,"Maintenance PREVENTIVE 595",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.594Z","2025-11-26T12:04:41.594Z"
"cmifyj2m30cbg2o7gwucdm4et","MNT-000596","cmifyiwoy05d42o7gfvvnbykt",,,"PREDICTIVE","2025-09-14T12:04:40.731Z","2025-09-17T12:04:40.731Z",,,,"Maintenance CORRECTIVE 596",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.595Z","2025-11-26T12:04:41.595Z"
"cmifyj2m40cbi2o7ge76sz5qx","MNT-000597","cmifyiwoz05d62o7g9zuate2m",,,"CORRECTIVE","2025-10-28T12:04:40.731Z","2025-10-31T12:04:40.731Z",,,,"Maintenance CORRECTIVE 597",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.597Z","2025-11-26T12:04:41.597Z"
"cmifyj2m60cbk2o7gj8z79l1l","MNT-000598","cmifyiwp105d82o7g95x7sjc4",,,"OVERHAUL","2025-10-26T12:04:40.731Z","2025-10-29T12:04:40.731Z",,,,"Maintenance PREVENTIVE 598",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.598Z","2025-11-26T12:04:41.598Z"
"cmifyj2m70cbm2o7gebr0xgmu","MNT-000599","cmifyiwp205da2o7gox28o5ge",,,"OVERHAUL","2025-10-18T12:04:40.731Z","2025-10-21T12:04:40.731Z",,,,"Maintenance INSPECTION 599",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.600Z","2025-11-26T12:04:41.600Z"
"cmifyj2m90cbo2o7gff8h9f9i","MNT-000600","cmifyiwp405dc2o7gbqip0nwi",,,"PREDICTIVE",,"2025-10-15T12:04:40.731Z",,,,"Maintenance CORRECTIVE 600",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.601Z","2025-11-26T12:04:41.601Z"
