"id","recommendationType","scenario","recommendations","selectedStrategy","selectedStrategyId","implementedAt","implementedBy","results","profitActual","profitPredicted","variance","feedback","createdAt","updatedAt"
"cmifyj7y10j5m2o7g66dbxqtl","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":7,""targetProduction"":4959}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,28523494.52603788,,,"2025-11-26T12:04:48.505Z","2025-11-26T12:04:48.505Z"
"cmifyj7y30j5o2o7gcz68ulom","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":7971}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51092831.8265069,,,"2025-11-26T12:04:48.507Z","2025-11-26T12:04:48.507Z"
"cmifyj7y40j5q2o7gr5mu6ekz","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":5163}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-528","2025-10-28T01:57:15.724Z","cmifyishu00002o7gtdkj5jla","{""efficiency"":0.8340290898999728,""production"":3904}",17615700.41060145,21083201.46866648,-16.44674820006994,,"2025-11-26T12:04:48.508Z","2025-11-26T12:04:48.508Z"
"cmifyj7y60j5s2o7gjh4t4gyc","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":13,""targetProduction"":5701}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-529","2025-10-19T17:36:56.274Z","cmifyishy00012o7g5f3sqd4j","{""efficiency"":0.8429097255784083,""production"":3711}",29372892.76409201,28649096.93453716,2.526417608236354,"Good recommendation, implemented successfully","2025-11-26T12:04:48.510Z","2025-11-26T12:04:48.510Z"
"cmifyj7y70j5u2o7gy7p62a5e","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":14,""targetProduction"":4117}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-530","2025-10-12T12:21:16.708Z","cmifyisi000022o7gx8n20wsn","{""efficiency"":0.9007867362266121,""production"":7878}",26855587.24607709,23647873.40223521,13.56449178021519,,"2025-11-26T12:04:48.512Z","2025-11-26T12:04:48.512Z"
"cmifyj7y90j5w2o7gbmcq1ks8","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":4571}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-531","2025-10-14T01:36:35.759Z","cmifyisi200032o7gon1xznii","{""efficiency"":0.8423720055742181,""production"":4658}",28771177.48483604,35152833.03019781,-18.15402912157792,"Good recommendation, implemented successfully","2025-11-26T12:04:48.513Z","2025-11-26T12:04:48.513Z"
"cmifyj7ya0j5y2o7gos683wud","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":18,""targetProduction"":3123}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-532","2025-10-17T12:37:50.461Z","cmifyisi300042o7g3tvo88ol","{""efficiency"":0.8987226101778126,""production"":7409}",30999862.27678628,32114551.4618899,-3.470978526436562,"Good recommendation, implemented successfully","2025-11-26T12:04:48.515Z","2025-11-26T12:04:48.515Z"
"cmifyj7yc0j602o7gzl9f4eq5","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":8,""targetProduction"":6376}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-533","2025-10-04T14:15:46.595Z","cmifyisi500052o7gjr2z6c0w","{""efficiency"":0.8765732361684072,""production"":4099}",46822317.05566067,47868075.10166415,-2.184667011954126,"Good recommendation, implemented successfully","2025-11-26T12:04:48.516Z","2025-11-26T12:04:48.516Z"
"cmifyj7yd0j622o7gkfqxbov5","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":4720}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-534","2025-11-17T15:53:58.279Z","cmifyisi600062o7guk0scdkf","{""efficiency"":0.9095560448469505,""production"":5444}",46461717.07652783,50800733.82567067,-8.541248171793608,,"2025-11-26T12:04:48.518Z","2025-11-26T12:04:48.518Z"
"cmifyj7yf0j642o7gm7nsdrzx","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":7818}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,40061685.24471541,,,"2025-11-26T12:04:48.519Z","2025-11-26T12:04:48.519Z"
"cmifyj7yh0j662o7gdmqi5m1h","OPERATIONAL","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":4858}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,29486348.02102578,,,"2025-11-26T12:04:48.521Z","2025-11-26T12:04:48.521Z"
"cmifyj7yi0j682o7gi8foyu1y","MAINTENANCE","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":19,""targetProduction"":5213}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,44925558.6817947,,,"2025-11-26T12:04:48.523Z","2025-11-26T12:04:48.523Z"
"cmifyj7yk0j6a2o7gfal3m6jz","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":13,""targetProduction"":4016}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,40617717.24715005,,,"2025-11-26T12:04:48.524Z","2025-11-26T12:04:48.524Z"
"cmifyj7yl0j6c2o7gwyvd3jhs","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":17,""targetProduction"":7724}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,53504779.69385591,,,"2025-11-26T12:04:48.525Z","2025-11-26T12:04:48.525Z"
"cmifyj7ym0j6e2o7g2d30db4j","STRATEGIC","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":7152}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,7659286.256045146,,,"2025-11-26T12:04:48.527Z","2025-11-26T12:04:48.527Z"
"cmifyj7yo0j6g2o7gfkqagalj","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":3361}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,28606139.36224362,,,"2025-11-26T12:04:48.528Z","2025-11-26T12:04:48.528Z"
"cmifyj7yp0j6i2o7gczzb34u0","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":18,""targetProduction"":4875}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-542","2025-11-14T02:56:29.694Z","cmifyisii000e2o7gnzolakgx","{""efficiency"":0.9406652225606832,""production"":5641}",6424928.546531908,6823734.477143358,-5.844394033022263,,"2025-11-26T12:04:48.530Z","2025-11-26T12:04:48.530Z"
"cmifyj7yr0j6k2o7gzcyisswa","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":9,""targetProduction"":7443}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-543","2025-11-09T21:42:52.902Z","cmifyisij000f2o7g82mzx62v","{""efficiency"":0.9413107047465322,""production"":5265}",18916089.47109465,20638875.79445679,-8.347287616435223,,"2025-11-26T12:04:48.531Z","2025-11-26T12:04:48.531Z"
"cmifyj7ys0j6m2o7gihl34g1d","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":14,""targetProduction"":3623}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,45334132.37974066,,,"2025-11-26T12:04:48.533Z","2025-11-26T12:04:48.533Z"
"cmifyj7yu0j6o2o7gi40zbspk","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":8,""targetProduction"":7825}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,7041237.107574046,,,"2025-11-26T12:04:48.534Z","2025-11-26T12:04:48.534Z"
"cmifyj7yv0j6q2o7gf7nkmg29","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":6430}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,7851513.016703544,,,"2025-11-26T12:04:48.536Z","2025-11-26T12:04:48.536Z"
"cmifyj7yx0j6s2o7gx5vh2fky","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":7409}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,31266879.23014854,,,"2025-11-26T12:04:48.537Z","2025-11-26T12:04:48.537Z"
"cmifyj7yz0j6u2o7gpxfgafop","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":15,""targetProduction"":6256}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,10574153.49784617,,,"2025-11-26T12:04:48.539Z","2025-11-26T12:04:48.539Z"
"cmifyj7z00j6w2o7g8hha3fmp","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":5,""targetProduction"":4861}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-549","2025-11-12T10:21:08.534Z","cmifyisir000l2o7g1gl1a47z","{""efficiency"":0.8445909416639092,""production"":5567}",52803225.78094317,48075791.04652645,9.833295784653112,"Good recommendation, implemented successfully","2025-11-26T12:04:48.541Z","2025-11-26T12:04:48.541Z"
"cmifyj7z20j6y2o7gbz6tgp3k","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":17,""targetProduction"":3854}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-550","2025-11-20T18:49:38.253Z","cmifyisis000m2o7g500r7bb4","{""efficiency"":0.9445156609253872,""production"":3943}",34151658.87305385,31208754.51279525,9.42973984768293,"Good recommendation, implemented successfully","2025-11-26T12:04:48.542Z","2025-11-26T12:04:48.542Z"
"cmifyj7z30j702o7gjf3kszgi","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":6,""targetProduction"":6371}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-551","2025-11-21T00:38:34.498Z","cmifyisiu000n2o7gsdcouz1a","{""efficiency"":0.822054798200267,""production"":3706}",26408959.97680207,23081973.39900009,14.41378741882665,,"2025-11-26T12:04:48.544Z","2025-11-26T12:04:48.544Z"
"cmifyj7z50j722o7grx45epoa","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":17,""targetProduction"":5824}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-552","2025-11-07T18:11:22.576Z","cmifyisiv000o2o7g34nc6ac7","{""efficiency"":0.8661467557448521,""production"":6471}",5900895.949742297,6266918.528735694,-5.840551098838685,,"2025-11-26T12:04:48.545Z","2025-11-26T12:04:48.545Z"
"cmifyj7z60j742o7g2ru0ft8i","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":16,""targetProduction"":5961}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-553","2025-10-07T19:44:15.059Z","cmifyisiw000p2o7gntjdpjoz","{""efficiency"":0.842427674635226,""production"":7106}",51153469.39123382,52787783.0687575,-3.09600741405439,,"2025-11-26T12:04:48.546Z","2025-11-26T12:04:48.546Z"
"cmifyj7z80j762o7gxze4tian","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":6570}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,51571087.79685681,,,"2025-11-26T12:04:48.548Z","2025-11-26T12:04:48.548Z"
"cmifyj7z90j782o7gz14at3mh","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":5207}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,32308257.82961797,,,"2025-11-26T12:04:48.549Z","2025-11-26T12:04:48.549Z"
"cmifyj7za0j7a2o7g9u2jbzum","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":4300}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,46652578.44384603,,,"2025-11-26T12:04:48.551Z","2025-11-26T12:04:48.551Z"
"cmifyj7zc0j7c2o7girhmzu7h","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":18,""targetProduction"":3000}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-557","2025-10-21T08:00:14.738Z","cmifyisj1000t2o7gkuh2yci5","{""efficiency"":0.9390627461938919,""production"":4369}",11790694.88133661,13116611.25744185,-10.10868089387778,,"2025-11-26T12:04:48.552Z","2025-11-26T12:04:48.552Z"
"cmifyj7ze0j7e2o7gqtki65q5","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":5,""targetProduction"":4298}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,19322006.79584805,,,"2025-11-26T12:04:48.554Z","2025-11-26T12:04:48.554Z"
"cmifyj7zg0j7g2o7gqsnoc50c","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":5249}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-559","2025-11-20T15:30:48.577Z","cmifyisj4000v2o7g86qb5qnh","{""efficiency"":0.898752764968766,""production"":7638}",45205701.25028029,43958078.82107171,2.838209636701695,"Good recommendation, implemented successfully","2025-11-26T12:04:48.556Z","2025-11-26T12:04:48.556Z"
"cmifyj7zh0j7i2o7goy8bwost","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":5,""targetProduction"":6488}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,52704524.68770866,,,"2025-11-26T12:04:48.557Z","2025-11-26T12:04:48.557Z"
"cmifyj7zi0j7k2o7gg1edc8b0","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":18,""targetProduction"":6284}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,25221104.44953851,,,"2025-11-26T12:04:48.559Z","2025-11-26T12:04:48.559Z"
"cmifyj7zk0j7m2o7gw5k9ho4f","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":7141}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,17010238.64097504,,,"2025-11-26T12:04:48.560Z","2025-11-26T12:04:48.560Z"
"cmifyj7zl0j7o2o7gj493j6bv","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":17,""targetProduction"":5018}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-563","2025-10-20T08:26:22.718Z","cmifyisj9000z2o7gd9vsrro1","{""efficiency"":0.8156682578921719,""production"":7806}",28706736.64559616,25056911.67000419,14.56614056696063,"Good recommendation, implemented successfully","2025-11-26T12:04:48.562Z","2025-11-26T12:04:48.562Z"
"cmifyj7zn0j7q2o7g2k5ec9oe","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":5958}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-564","2025-11-01T05:44:10.950Z","cmifyisja00102o7gnn9fxe5k","{""efficiency"":0.891488018089576,""production"":6198}",43134871.77887937,50530518.98632257,-14.63600088779025,"Good recommendation, implemented successfully","2025-11-26T12:04:48.563Z","2025-11-26T12:04:48.563Z"
"cmifyj7zo0j7s2o7gcn0ipgzy","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":7755}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-565","2025-11-21T16:14:05.128Z","cmifyisjb00112o7gwq8ew4fj","{""efficiency"":0.8630121252351488,""production"":4174}",59453977.12911178,54157824.51999187,9.779108847263391,,"2025-11-26T12:04:48.564Z","2025-11-26T12:04:48.564Z"
"cmifyj7zq0j7u2o7ge1oyhe4t","STRATEGIC","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":8,""targetProduction"":5479}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-566","2025-11-08T07:20:37.452Z","cmifyisjd00122o7ghq3cvyse","{""efficiency"":0.8659179164275715,""production"":4475}",38150668.13156601,32090844.22468201,18.88334212854148,,"2025-11-26T12:04:48.566Z","2025-11-26T12:04:48.566Z"
"cmifyj7zr0j7w2o7ga5rz41o0","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":3127}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-567","2025-10-22T12:03:45.830Z","cmifyisje00132o7genqfoyjz","{""efficiency"":0.8824610198089439,""production"":5130}",43045857.90537673,37662939.57881001,14.29234782723987,"Good recommendation, implemented successfully","2025-11-26T12:04:48.567Z","2025-11-26T12:04:48.567Z"
"cmifyj7zs0j7y2o7g2ibbvnyi","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":5005}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,54166797.85965282,,,"2025-11-26T12:04:48.569Z","2025-11-26T12:04:48.569Z"
"cmifyj7zu0j802o7gqkmrkmlw","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":6,""targetProduction"":4886}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-569","2025-10-23T23:41:19.404Z","cmifyisjh00152o7gh1v8vhhw","{""efficiency"":0.8235916073545174,""production"":7156}",14987281.00639265,13263620.34566765,12.99540107304115,,"2025-11-26T12:04:48.570Z","2025-11-26T12:04:48.570Z"
